Date,Service,Description,Environment,Cost,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Jakarta),,prd-smartmobility,0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Jakarta),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),,prd-smartmobility,0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to India (Delhi),,prd-smartmobility,0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to India (Delhi),0.00,
Elastic Load Balancing,9.17,
FSx,,GB-Month of provisioned ONTAP Single-AZ SSD storage - Asia Pacific (Seoul),,dev-smartmobility,23.45,
FSx,,GB-Month of provisioned ONTAP Single-AZ SSD storage - Asia Pacific (Seoul),,prd-smartmobility,23.45,
FSx,,GB-Month of provisioned ONTAP Single-AZ SSD storage - Asia Pacific (Seoul),46.91,
FSx,,MBps-Month of provisioned ONTAP Single-AZ throughput capacity - Asia Pacific (Seoul),,prd-smartmobility,16.78,
FSx,,MBps-Month of provisioned ONTAP Single-AZ throughput capacity - Asia Pacific (Seoul),,dev-smartmobility,16.78,
FSx,,MBps-Month of provisioned ONTAP Single-AZ throughput capacity - Asia Pacific (Seoul),33.57,
FSx,,"1,000 read requests to ONTAP standard capacity pool storage - Asia Pacific (Seoul)",,prd-smartmobility,0.01,
FSx,,"1,000 read requests to ONTAP standard capacity pool storage - Asia Pacific (Seoul)",,dev-smartmobility,0.01,
FSx,,"1,000 read requests to ONTAP standard capacity pool storage - Asia Pacific (Seoul)",0.02,
FSx,,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,,prd-smartmobility,0.01,
FSx,,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,0.01,
FSx,80.50,

Report for 1/1/2026 to 1/5/2026,
